pid,title,journal_title,year,period_3,author_position,author_name,inferred_gender,female_probability,classifier,classifier_version,census_year,threshold
S0034-73292005000200010,A América do Sul no discurso diplomático brasileiro,Revista Brasileira de Política Internacional,2005,2005-2011,1,Luís Cláudio Villafañe G. Santos,Masculino,0.00523837530435903,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292005000200011,A Política Externa Americana e seus críticos,Revista Brasileira de Política Internacional,2005,2005-2011,1,Ivani Vassoler Froelich,Feminino,0.9550003961232736,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100001,"A democracia, face política da globalização?",Revista Brasileira de Política Internacional,2006,2005-2011,1,Fernando de Sousa,Masculino,0.005776144523119516,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100002,Segurança hemisférica: uma discussão sobre a validade e atualidade de seus mecanismos institucionais,Revista Brasileira de Política Internacional,2006,2005-2011,1,Graciela De Conti Pagliai,Feminino,0.9971631205673759,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100003,"Dinâmica subnacional e lógica centro-periferia: os impactos do Mercosul na economia política dos estados de Pernambuco, Bahia, São Paulo e Rio Grande do Sul",Revista Brasileira de Política Internacional,2006,2005-2011,1,Marcelo de A. Medeiros,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100004,El traslado del Congreso anfictiónico de Panamá al poblado de Tacubaya (1826-1828),Revista Brasileira de Política Internacional,2006,2005-2011,1,Germán A. de la Reza,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100005,Uma nova 'arquitetura' diplomática? - Interpretações divergentes sobre a política externa do governo Lula (2003-2006),Revista Brasileira de Política Internacional,2006,2005-2011,1,Paulo Roberto de Almeida,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100006,O processo de elaboração de normativas técnicas Mercosul: o caso das negociações sobre produtos elétricos,Revista Brasileira de Política Internacional,2006,2005-2011,1,Ricardo K. S. Fermam,Masculino,0.0036408077751265786,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100007,Revisitando a Escola Inglesa,Revista Brasileira de Política Internacional,2006,2005-2011,1,José Flávio Sombra Saraiva,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100008,O contencioso do algodão: cenários para mudança na política de subsídios dos EUA,Revista Brasileira de Política Internacional,2006,2005-2011,1,Thiago Lima,Masculino,0.004804593402483693,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100009,As relações internacionais no Cone Sul à época do primeiro centenário da Independência na Argetina,Revista Brasileira de Política Internacional,2006,2005-2011,1,Gerson G. Ledezma Meneses,Masculino,0.002901541040686053,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100010,A legalidade da intervanção preventiva e a Carta das Nações Unidas,Revista Brasileira de Política Internacional,2006,2005-2011,1,Ana Flávia Granja e Barros Platiau,Feminino,0.9952644574728071,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100010,A legalidade da intervanção preventiva e a Carta das Nações Unidas,Revista Brasileira de Política Internacional,2006,2005-2011,2,Priscilla Brito Silva Vieira,Feminino,0.9974441754102771,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000100011,"A política internacional, a conjuntura econômica e a Argentina de Néstor Kirchner",Revista Brasileira de Política Internacional,2006,2005-2011,1,Javier Alberto Vadell,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200001,As relações em eixo: novo paradigma da teoria das relações internacionais?,Revista Brasileira de Política Internacional,2006,2005-2011,1,Raquel Patrício,Feminino,0.9952909519004373,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200002,A mudança de orientação da lógica de solução das controvérsias econômicas internacionais,Revista Brasileira de Política Internacional,2006,2005-2011,1,Marcelo Dias Varella,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200002,A mudança de orientação da lógica de solução das controvérsias econômicas internacionais,Revista Brasileira de Política Internacional,2006,2005-2011,2,Alice Rocha da Silva,Feminino,0.9944984262226685,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200003,O Brasil e o regionalismo continental frente a uma ordem mundial em transição,Revista Brasileira de Política Internacional,2006,2005-2011,1,Luiz A. P. Souto Maior,Masculino,0.005127713471220839,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200004,Proteção e promoção do investimento estrangeiro no Mercosul uma ferramenta para a implementação de um bom clima de investimentos?,Revista Brasileira de Política Internacional,2006,2005-2011,1,José Augusto Fontoura Costa,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200005,"Dilemas da cooperação: conflitos gerados pela política das ""Listas Negras"" no Brasil durante a Segunda Guerra Mundial",Revista Brasileira de Política Internacional,2006,2005-2011,1,Tania Quintaneiro,Feminino,0.9964244433436218,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200006,Condicionantes institucionais e políticos e poder de barganha nas negociações internacionais sobre agricultura: o caso da União Européia,Revista Brasileira de Política Internacional,2006,2005-2011,1,Maria Izabel Valladão de Carvalho,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200007,A ruína do consenso: a política exterior do Brasil no governo Figueiredo (de 1979 a 1985),Revista Brasileira de Política Internacional,2006,2005-2011,1,Túlio Sérgio Henriques Ferreira,Masculino,0.004927397200540706,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200008,"Afinal, o que a organização mundial do comércio tem a ver com a educação superior?",Revista Brasileira de Política Internacional,2006,2005-2011,1,Gustavo Ferreira Ribeiro,Masculino,0.006935120413433656,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200009,O aprofundamento das relações do Brasil com os países do Oriente Médio durante os dois choques do petróleo da década de 1970: um exemplo de ação pragmática,Revista Brasileira de Política Internacional,2006,2005-2011,1,Carlos Ribeiro Santana,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292006000200010,Diplomacia e multilingüismo no Direito Internacional,Revista Brasileira de Política Internacional,2006,2005-2011,1,Evandro Menezes de Carvalho,Masculino,0.0031072173857086384,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100001,Cooperação internacional em ciência e tecnologia: oportunidades e riscos,Revista Brasileira de Política Internacional,2007,2005-2011,1,Darly Henriques da Silva,Não classificado,0.5890663390663391,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100002,Os estudos estratégicos como base reflexiva da defesa nacional,Revista Brasileira de Política Internacional,2007,2005-2011,1,Domício Proença Júnior,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100002,Os estudos estratégicos como base reflexiva da defesa nacional,Revista Brasileira de Política Internacional,2007,2005-2011,2,Érico Esteves Duarte,Masculino,0.004381988516168027,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100003,A ONU tem autoridade? Um exercício de contabilidade política (1945-2006),Revista Brasileira de Política Internacional,2007,2005-2011,1,Dawisson Belém Lopes,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100004,Uma análise crítica do acordo de associação estratégica entre a União Européia e a América Latina e o Caribe: a Cúpula de Viena,Revista Brasileira de Política Internacional,2007,2005-2011,1,Franklin Trein,Masculino,0.004591649320435901,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100004,Uma análise crítica do acordo de associação estratégica entre a União Européia e a América Latina e o Caribe: a Cúpula de Viena,Revista Brasileira de Política Internacional,2007,2005-2011,2,Flávia Guerra Cavalcanti,Feminino,0.9947624278806647,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100005,China e Índia: emergência e impacto cultural,Revista Brasileira de Política Internacional,2007,2005-2011,1,Paulo Antônio Pereira Pinto,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100006,Entender a Rusia a través de sus fuerzas profundas: dificultades y desafíos de una reflexión recurrente,Revista Brasileira de Política Internacional,2007,2005-2011,1,Graciela Zubelzú,Feminino,0.9971631205673759,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100007,A convergência entre a proteção ambiental e a proteção da pessoa humana no âmbito do direito internacional,Revista Brasileira de Política Internacional,2007,2005-2011,1,Fúlvio Eduardo Fonseca,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100008,A influência do nacionalismo no Mercosul e na América do Sul: poderá a integração regional sobreviver?,Revista Brasileira de Política Internacional,2007,2005-2011,1,Steen Fryba Christensen,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000100009,O horizonte regional do Brasil e a construção da América do Sul,Revista Brasileira de Política Internacional,2007,2005-2011,1,Leandro Freitas Couto,Masculino,0.004436602393899035,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200002,O Direito Internacional repensado em tempos de ausências e emergências: a busca de uma tradução para o princípio da não-indiferença,Revista Brasileira de Política Internacional,2007,2005-2011,1,Ricardo Antônio da Silva Seitenfus,Masculino,0.0036408077751265786,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200002,O Direito Internacional repensado em tempos de ausências e emergências: a busca de uma tradução para o princípio da não-indiferença,Revista Brasileira de Política Internacional,2007,2005-2011,2,Cristine Koehler Zanella,Feminino,0.9951179820992677,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200002,O Direito Internacional repensado em tempos de ausências e emergências: a busca de uma tradução para o princípio da não-indiferença,Revista Brasileira de Política Internacional,2007,2005-2011,3,Pâmela Marconatto Marques,Feminino,0.9957380023325798,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200003,A nova agenda internacional de segurança põe a democracia brasileira em risco?,Revista Brasileira de Política Internacional,2007,2005-2011,1,Juliana Bertazzo,Feminino,0.9957253460632923,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200004,As estratégias de cooperação Sul-Sul nos marcos da política externa brasileira de 1993 a 2007,Revista Brasileira de Política Internacional,2007,2005-2011,1,Miriam Gomes Saraiva,Feminino,0.9953922032295115,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200005,As relações econômicas internacionais do Brasil dos anos 1950 aos 80,Revista Brasileira de Política Internacional,2007,2005-2011,1,Paulo Roberto de Almeida,Masculino,0.004067919308461227,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200006,Quatro temas fundamentais do pensamento neoconservador em política externa,Revista Brasileira de Política Internacional,2007,2005-2011,1,Carlos Gustavo Poggio Teixeira,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200007,A Amazônia Caribenha,Revista Brasileira de Política Internacional,2007,2005-2011,1,Argemiro Procópio,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200008,"O Brasil diante da dinâmica migratória intra-regional vigente na América Latina e Caribe: tendências, perspectivas e oportunidades em uma nova era",Revista Brasileira de Política Internacional,2007,2005-2011,1,Carlos Federico Domínguez Avila,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200009,O Pragmatismo do Petróleo: as relações entre o Brasil e o Iraque,Revista Brasileira de Política Internacional,2007,2005-2011,1,Seme Taleb Fares,Masculino,0,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200010,O México como aliado dos EUA no projeto de integração das Américas,Revista Brasileira de Política Internacional,2007,2005-2011,1,Marcelo Santos,Masculino,0.003919299056792599,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200011,Inserção Internacional: formação dos conceitos brasileiros,Revista Brasileira de Política Internacional,2007,2005-2011,1,José Flávio Sombra Saraiva,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200012,"For the soul of mankind: the United States, the Soviet Union, and the Cold War",Revista Brasileira de Política Internacional,2007,2005-2011,1,Rogério de Souza Farias,Masculino,0.0028671612424110184,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292007000200013,Sistema internacional com hegemonia das democracias de mercado: desafios de Brasil e Argentina,Revista Brasileira de Política Internacional,2007,2005-2011,1,Thiago Gehre Galvão,Masculino,0.004804593402483693,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100001,"O papel da integração regional para o Brasil: universalismo, soberania e percepção das elites",Revista Brasileira de Política Internacional,2008,2005-2011,1,Tullo Vigevani,Não classificado,NA,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100001,"O papel da integração regional para o Brasil: universalismo, soberania e percepção das elites",Revista Brasileira de Política Internacional,2008,2005-2011,2,Gustavo de Mauro Favaron,Masculino,0.006935120413433656,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100001,"O papel da integração regional para o Brasil: universalismo, soberania e percepção das elites",Revista Brasileira de Política Internacional,2008,2005-2011,3,Haroldo Ramanzini Júnior,Masculino,0.001832005129614363,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100001,"O papel da integração regional para o Brasil: universalismo, soberania e percepção das elites",Revista Brasileira de Política Internacional,2008,2005-2011,4,Rodrigo Alves Correia,Masculino,0.004016643432093622,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100002,Tornando-se Global: um estudo organizacional da política externa brasileira,Revista Brasileira de Política Internacional,2008,2005-2011,1,Andrés Rivarola Puntigliano,Masculino,0.03386351975371986,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100003,A diplomacia cultural no Mercosul,Revista Brasileira de Política Internacional,2008,2005-2011,1,Maria Susana Arrosa Soares,Feminino,0.9951151363533721,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100005,A África na ordem internacional do século XXI: mudanças epidérmicas ou ensaios de autonomia decisória?,Revista Brasileira de Política Internacional,2008,2005-2011,1,José Flávio Sombra Saraiva,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100006,Contextualizando a invasão à Baia dos Porcos,Revista Brasileira de Política Internacional,2008,2005-2011,1,Déborah Barros Leal Farias,Feminino,0.9964234239043399,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100007,A ordem e as forças profundas na Escola Inglesa de Relações Internacionais: em busca de uma possível francofonia,Revista Brasileira de Política Internacional,2008,2005-2011,1,Carlos Henrique Canesin,Masculino,0.004324201148598975,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100008,Desarraigamento e a proteção dos migrantes no Direito Internacional dos Direitos Humanos,Revista Brasileira de Política Internacional,2008,2005-2011,1,Antônio Augusto Cançado Trindade,Masculino,0.0044955722517663246,genderBR::get_gender,1.4.0,2022,0.9
S0034-73292008000100009,O poder político na energia e relações internacionais: o difícil equilíbrio entre o direito e a busca de segurança do Estado brasileiro,Revista Brasileira de Política Internacional,2008,2005-2011,1,José Alexandre Altahyde Hage,Masculino,0.004439709786646096,genderBR::get_gender,1.4.0,2022,0.9
