pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_text_bytes,body_char_count,body_word_count,canonical_gold_input_hash,body_hash_matches_gold_input_hash,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,agent_a_prompt_version,agent_b_prompt_version,agent_c_prompt_version,agent_d_prompt_version
S0104-62762025000100204,Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais,Who guards the guards? A descriptive analysis of state penitentiary ombudsmen and a proposal for classifying them,Natália Martino; Raquel Magalhães,2025,0104-6276,Opinião Pública,10.1590/1807-0191202531105,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762025000100204.md,45c0f878038195c35939142174b07c01bcf6021cebf7481f228efcb63b176c2f,70615,68169,10336,8ddc553fc90a027a3656be8953a9d50ca12e2ba648ad7290ebaef09e6283f5bb,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762025000100204&tlng=pt,2026-06-03T23:06:10Z,904,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0104-62762025000100220,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020","Determinants of trust in the national police: The case of the Carabineros de Chile, 2015-2020",Patricio Navia; Catalina Vergara Ayca,2025,0104-6276,Opinião Pública,10.1590/1807-0191202531121,research-article,es,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0104-62762025000100220.md,68e0fb77b5496b51ad1ec9b203650f62e3858e5c99830bcada20c10bf866eb10,59321,58079,9049,ff88cce60a0b2228a1ac074cfd409ec16fdb53f91b195cddea715800df502dcc,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762025000100220&tlng=es,2026-06-03T23:06:10Z,879,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1806-64452005000100002,Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio,Reflections on human rights approaches to implementing the Millennium Development Goals,Fateh Azzam,2005,1983-3342,Sur. Revista Internacional de Direitos Humanos,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1806-64452005000100002.md,a5b934dda90c578f365199471d9893a70a2806a2627c034a057e1b8672f7f9b1,28081,27132,4061,b8854b9723c956b8f1e8782d375861dc0439d6515dcdd21e50c7dbe7cb16f46e,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100002&tlng=pt,2026-06-03T23:06:10Z,1027,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1806-64452005000100003,Direito à educação e educação para os direitos humanos,The right to education and human rights education,Richard Pierre Claude,2005,1806-6445,Sur. Revista Internacional de Direitos Humanos,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1806-64452005000100003.md,9dcc01064a1354bf014d666bec59db2f80bb8e080a8b3e0a9eefc3646e0cdfee,53588,51971,7921,b95aaf5bc2f714ee22afd810ae9f4392a4091563c11afa8f18454bc57aab7732,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100003&tlng=pt,2026-06-03T23:06:11Z,308,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1806-64452005000100006,"Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais","Human rights, the environment and conflict: addressing crimes against the environment",Steven Freeland,2005,1983-3342,Sur. Revista Internacional de Direitos Humanos,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1806-64452005000100006.md,70fad4a8c4f148a5b8037886dee10e78adb623373e7f99be4f78ce5225659e49,40944,39652,6075,20328373932da21b6804a94372f56b3bee2abbc9100eb337d5344ecc9d046326,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100006&tlng=pt,2026-06-03T23:06:11Z,1131,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1806-64452006000100005,Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?,The strengths of different traditions: what can be gained and what might be lost by combining rights and development?,Robert Archer,2006,1983-3342,Sur. Revista Internacional de Direitos Humanos,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1806-64452006000100005.md,9a1060f4f40de21d723e06c047293e9bbe0fbe451a76191c9f41b8dad80a431b,24678,24024,3710,db6d0d6a245fd17dd03c22356def6231a7871089d0e0da4ea22c823acb2badad,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000100005&tlng=pt,2026-06-03T23:06:11Z,223,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212007000100070,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,Yan de Souza Carreirão,2007,1981-3821,Brazilian Political Science Review,10.1590/1981-3824200700010004,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212007000100070.md,44d8aabc6bc03c7a9eb773cd9307bd2b97c911c980616d260c0c88f4aff96d83,57833,57197,9344,ed74e660f1dbea678d7b80c27b6157ed155ef39924dcdcf65b66c01f5a5cb5e9,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212007000100070&tlng=en,2026-06-03T23:06:11Z,1499,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212007000200010,Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum,Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum,Carlos R. S. Milani; Ruthy Nadia Laniado,2007,1981-3821,Brazilian Political Science Review,10.1590/1981-3829200700020001,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212007000200010.md,42f57f1c188bf7aef6a83aa1a508f448eda2346fa0d5a42e3c0809fc6e910ded,73168,73018,11026,db7d0422a8605bb7b9ecebcfaeed4ee6716fd32b8a8a15cfb02dfceff9bdf157,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212007000200010&tlng=en,2026-06-03T23:06:11Z,1078,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212008000100127,The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor,The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor,Mónica Salomón; Javier Sánchez,2008,1981-3821,Brazilian Political Science Review,10.1590/1981-3842200800010006,brief-report,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212008000100127.md,9d20ba2be8c79987c9b4e7ce7dcbc3812b548eccf7c96eaadc8c685c4b1a269d,49693,49433,7513,8eb0c38e2ea79b1b38909cf9906a2047346d00c7c7690b9908a33c7d2412dbb1,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212008000100127&tlng=en,2026-06-03T23:06:11Z,998,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212009000100011,Social Scientists and Public Administration in the Lula da Silva Government,Social Scientists and Public Administration in the Lula da Silva Government,Maria Celina D&#8217;Araujo; Camila Lameirão,2009,1981-3821,Brazilian Political Science Review,10.1590/1981-3850200900010001,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212009000100011.md,2af5b22246f7dcba6666dac5cc8c560b6a86bf388b833804c4a19d82e8fe7dd3,53515,53217,8413,4155e0353eb6103179472104fbfc468cec5db1bf765c3ab52e459eb0885cf742,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212009000100011&tlng=en,2026-06-03T23:06:11Z,1055,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212010000100131,Private Security and the State in Latin America: the Case of Mexico City,Private Security and the State in Latin America: the Case of Mexico City,Markus-Michael Müller,2010,1981-3821,Brazilian Political Science Review,10.1590/1981-3869201000010005,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212010000100131.md,e05ba771dfceed9c625f803311d6269644e9468794a671fb7d24cdc8d333cd4f,54212,53948,8299,7b3d24fc03cfba56984a98b3e94f706f5045306ba57aa062653b7c5a96302b3a,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212010000100131&tlng=en,2026-06-03T23:06:11Z,560,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212013000100002,When is statistical significance not significant?,When is statistical significance not significant?,Dalson Britto Figueiredo Filho; Ranulfo Paranhos; Enivaldo C. da Rocha; Mariana Batista; José Alexandre da Silva Jr.; Manoel L. Wanderley D. Santos; Jacira Guiro Marino,2013,1981-3821,Brazilian Political Science Review,,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212013000100002.md,f5f812d8f98c862f34f0b4e0d47b636f0002be206c231b272e49fe063bc6f30d,33643,33531,5395,6843b50e35a0125a97e95906c9b8bf4629f4b7f777426e53d9db1b2bb84416f4,FALSE,pdf_text_extraction,https://www.scielo.br/j/bpsr/a/DhwrWkLLkhHVbdgTZGtMqyD/?lang=en&format=pdf,2026-06-03T23:06:11Z,671,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212013000200003,"Perceptions on justice, the judiciary and democracy","Perceptions on justice, the judiciary and democracy",Fernando Filgueiras,2013,1981-3821,Brazilian Political Science Review,,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212013000200003.md,ac722e76dbe5d1542c48810d4bde9febdd659b02b45a9995ae0a500bd66bc554,61568,61298,9422,cd3c112bdf5acbae68a5a08a5c3881afcdfd8b6c21fbaebe90da8defad67c4e5,FALSE,pdf_text_extraction,https://www.scielo.br/j/bpsr/a/sZZXKhgSC4RvRwx8jdSSzsx/?lang=en&format=pdf,2026-06-03T23:06:12Z,1335,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212013000300001,"Government, political actors and governance in urban policies in Brazil and São Paulo: concepts for a future research agenda","Government, political actors and governance in urban policies in Brazil and São Paulo: concepts for a future research agenda",Eduardo Marques,2013,1981-3821,Brazilian Political Science Review,,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212013000300001.md,390902c6d4b1cb1b69c55b132f26641d6f794b388c54b1db75a189beb913091f,75763,75436,11302,7ab71bc097bbdaffce5cdf7b5158c6b039ef20c6aa1ee55fcee0f2dbcd6997e1,FALSE,pdf_text_extraction,https://www.scielo.br/j/bpsr/a/ddTch5DSsbHSxgWZxsNYvQS/?lang=en&format=pdf,2026-06-03T23:06:14Z,1151,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212015000100003,Non-domination and Political Institutions: The Contested Concept of Republican Democracy,Non-domination and Political Institutions: The Contested Concept of Republican Democracy,Ricardo Silva,2015,1981-3821,Brazilian Political Science Review,10.1590/1981-38212014000200001,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212015000100003.md,3f777af7327a1debc08b0674b1414bb4f0a624275a927a7cc294501865e0512a,75247,75193,11512,f78af628b80cf62a7fa7f39b1a5c2d632680c3384b651d61d342b97b907de7e9,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000100003&tlng=en,2026-06-03T23:06:15Z,1377,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212015000100115,"Brazilian Congress, 2014 elections and governability challenges","Brazilian Congress, 2014 elections and governability challenges",Fabiano Santos; Júlio Canello,2015,1981-3821,Brazilian Political Science Review,10.1590/1981-38212014000200005,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212015000100115.md,507ac2d2a3e8ba073e4e2aa23cd04992914ecf7fb8736edc47894d1cf0772ff3,30574,30532,4859,0b61baf073d5022fd18dfd55559d5013dc48c573814e5f5fb6c7046d4d5ee9eb,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000100115&tlng=en,2026-06-03T23:06:15Z,823,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212015000300021,The Elusive New Middle Class in Brazil,The Elusive New Middle Class in Brazil,Celia Lessa Kerstenetzky; Christiane Uchôa; Nelson do Valle Silva,2015,1981-3821,Brazilian Political Science Review,10.1590/1981-38212015000300018,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212015000300021.md,8312c31f32d7c63aa0e32af37a6b1ddacfb8eeb9c003e44882ab75d512933146,28738,28719,4648,898150e4ce612c1474e98e8ca2d1f0c98953919d7e807cbfa50ae4a927dffb52,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000300021&tlng=en,2026-06-03T23:06:15Z,924,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212019000100200,"Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study","Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study",Timothy J. Power; Rodrigo Rodrigues-Silveira,2019,1981-3821,Brazilian Political Science Review,10.1590/1981-3821201900010001,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212019000100200.md,84481a7bb70abc563f86d60a984980eb1dcc8db2927effbaeee5e114892f9358,50849,50603,7791,fe2490668dd001a89b640ebd1d4d8e8b9c475351c7155de04a1b223a661fb17c,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212019000100200&tlng=en,2026-06-03T23:06:15Z,1189,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212020000100204,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,Fabiano Engelmann; Eduardo de Moura Menuzzi,2020,1981-3821,Brazilian Political Science Review,10.1590/1981-3821202000010006,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212020000100204.md,b7fb1c29b597fddf4bda6d5b418ed1058bab5ead2763d7e6b61305872504d48a,46056,45767,6736,546feedac96dfed3ac79bbc56c61d02b648d4a50a8c035ec2451e35f7b20be4e,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000100204&tlng=en,2026-06-03T23:06:15Z,836,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212020000200203,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,Luís Falcão,2020,1981-3821,Brazilian Political Science Review,10.1590/1981-382120200002000,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212020000200203.md,29bb182b01d2648f4f25c79f95ba5d3fe36f5f95dd95925dfe4781c0efa3bfa3,58041,57585,9379,ff76b0074eab88a4e7e9b1f49e480d208ccf593ee641a79fd4bbd576f41de58a,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000200203&tlng=en,2026-06-03T23:06:15Z,1271,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212021000300702,"The Brazilian Conservative Wave, the Bolsonaro Administration, and Religious Actors","The Brazilian Conservative Wave, the Bolsonaro Administration, and Religious Actors",Joanildo Burity,2021,1981-3821,Brazilian Political Science Review,10.1590/1981-3821202100030005,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212021000300702.md,ee69004cd7af79fab656338dbbed38ca311919abd720338e1e119e0ad1526283,31198,30991,4673,fa869d1d0228191d22952f4561632c19fac1a762dd77a29640414a0356a51b96,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212021000300702&tlng=en,2026-06-03T23:06:15Z,806,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S1981-38212024000200201,The African Agenda of Evangelical Christians in Brazilian Foreign Policy: The Crisis of the Universal Church of the Kingdom of God in Angola,The African Agenda of Evangelical Christians in Brazilian Foreign Policy: The Crisis of the Universal Church of the Kingdom of God in Angola,Magno Klein; Henrique Rabello de Carvalho,2024,1981-3821,Brazilian Political Science Review,10.1590/1981-3821202400020001,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S1981-38212024000200201.md,367d083780ed32787db38ef30164aab3421a2623aa5eef4ebd34adc13f37dd6e,38018,37778,5751,9e45a63ec9d39a59892676fc43b7da740f0131672f83963c4f9121dbd2da916d,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212024000200201&tlng=en,2026-06-03T23:06:15Z,821,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S2236-57102023000100213,AVANÇOS TEÓRICOS DO CAMPO DE CONHECIMENTOS DA GESTÃO SOCIAL: UMA ANÁLISE INTEGRATIVA,Theoretical advances in the social management field: an integrative analysis,Gisleine do Carmo; Cristiane Aparecida da Silva; José de Arimatéia Dias Valadão; Vânia Aparecida Rezende; José Roberto Pereira,2023,1806-2261,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V28.86823,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S2236-57102023000100213.md,49765375ddf171de67dd711946b9109870cce4217cda40a3b651ae6def144442,32642,31519,4764,060fe1160efea0049382d8480fd3e22cb08d6ac906b0cc3b523985af1d95f17c,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102023000100213&tlng=pt,2026-06-03T23:06:15Z,1721,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S2236-57102025000101006,GOVERNO ABERTO EM ÂMBITO MUNICIPAL: O CASO DOS OBSERVATÓRIOS DE POLÍTICAS PÚBLICAS,Open Government at the municipal level: The case of public policy observatories,Heber Silveira Rocha,2025,1806-2261,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V30.90973,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S2236-57102025000101006.md,438ef4a86ce9158cf0ebe2734f2b5b2fce9867d86315b0773119612738f0d66c,43683,42210,6096,4b984371fc3a360de47f07c39f2f300a79bb2f696040fecf651659555b0c1b97,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101006&tlng=pt,2026-06-03T23:06:15Z,912,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S2236-57102025000101606,"TRABALHADORES, DIREITA, VÍTIMAS DA VIOLÊNCIA E DA COVID-19: QUEM PROTESTOU DURANTE A PANDEMIA NO BRASIL?","WORKERS, RIGHT-WING SUPPORTERS, VICTIMS OF VIOLENCE, AND COVID-19: WHO PROTESTED DURING THE PANDEMIC IN BRAZIL?",Priscila Delgado de Carvalho; Marcos Aurélio Freire da Silva Júnior,2025,1806-2261,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V30.92178,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S2236-57102025000101606.md,2e4b4648241d1e7c0f74d31ad5ff7124bfe6294ad66b5b0daa89873abb30dd49,46381,45011,6946,dd16a3cfd4cd589814e07d1517c2a10b639e5281cdd56f22e99c5e04e04c893a,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101606&tlng=pt,2026-06-03T23:06:15Z,863,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S2236-57102025000101611,"MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES","MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES",Lizandra Serafim; Leonardo Barros Soares; Matheus Mazzilli Pereira,2025,2236-5710,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V30.93374,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S2236-57102025000101611.md,82954d0578c9a26e9d982e961a94703822fe1a0c1ed3b4e0a9bd9d6a1a12b8a0,27013,26159,3928,08839f2fa562f1e4784f853a1b44dbd144ec3a48961b4eeaf147ac097741f032,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101611&tlng=pt,2026-06-03T23:06:16Z,0,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
